"lat_dec","lon_dec","hour_dec","boatspeed_mph","turbidity_ntu","sp_cond_ms_cm","pH","wtemp_c","B3","B4","ndti","ndti_flag","class"
33.69288,-98.39154,12.54182,21.67037,46.65714,650.2288,8.56,30.74545,1172,1200,0.01180438,0,"water"
33.69294,-98.39146,12.54207,21.89062,46.78692,650.1698,8.56,30.74984,1172,1200,0.01180438,0,"water"
33.693,-98.39138,12.54232,22.17078,47.10641,650.0821,8.56,30.75394,1170,1214,0.01845638,0,"water"
33.69307,-98.3913,12.54256,22.69757,47.40346,649.9431,8.558171,30.75723,1190,1208,0.007506255,0,"water"
33.69313,-98.39122,12.5428,23.48499,47.55334,649.7906,8.550565,30.75365,1168,1196,0.01184433,0,"water"
33.69318,-98.39114,12.54304,24.24417,47.30028,649.7062,8.540724,30.75646,1190,1212,0.009159034,0,"water"
33.69323,-98.39105,12.54326,25.05053,46.92517,649.6249,8.537498,30.75917,1188,1210,0.009174312,0,"water"
33.69329,-98.39096,12.54348,25.57006,46.64013,649.546,8.539368,30.7618,1188,1202,0.005857741,0,"water"
33.69334,-98.39088,12.5437,25.45406,46.69751,649.4424,8.544288,30.76176,1188,1212,0.01,0,"water"
33.6934,-98.39079,12.54391,24.56141,47.18982,649.299,8.55,30.75765,1198,1182,-0.006722689,0,"water"
33.69345,-98.39071,12.54413,23.23785,47.7452,649.1303,8.55,30.75117,1184,1186,0.0008438819,0,"water"
33.6935,-98.39061,12.54435,22.53817,47.76583,649.0121,8.55,30.7445,1182,1176,-0.002544529,0,"water"
33.69354,-98.39052,12.54458,22.05911,47.30023,648.9426,8.55,30.73605,1180,1188,0.003378378,0,"water"
33.69359,-98.39043,12.54482,21.69888,46.60289,648.9111,8.55,30.72888,1154,1186,0.01367521,0,"water"
33.69364,-98.39034,12.54506,21.43235,46.09768,648.8774,8.551879,30.7278,1168,1180,0.005110733,0,"water"
33.69369,-98.39025,12.54531,21.15364,46.02357,648.7884,8.559685,30.73167,1202,1180,-0.009235936,0,"water"
33.69373,-98.39015,12.54556,20.79403,46.30517,648.698,8.570066,30.73144,1188,1186,-0.00084246,0,"water"
33.69378,-98.39006,12.54582,20.51843,46.31282,648.6061,8.573128,30.72072,1184,1192,0.003367003,0,"water"
33.69382,-98.38996,12.54608,20.41209,46.27524,648.5853,8.568938,30.70974,1168,1184,0.006802721,0,"water"
33.69386,-98.38987,12.54635,20.737,46.32196,648.5974,8.561312,30.70272,1164,1180,0.006825939,0,"water"
33.69391,-98.38978,12.54661,21.26785,46.26019,648.548,8.56,30.69907,1168,1194,0.01100762,0,"water"
33.69396,-98.38969,12.54686,21.95977,45.95661,648.4867,8.56,30.69367,1176,1174,-0.0008510638,0,"water"
33.69402,-98.38961,12.54711,22.62239,45.50614,648.4767,8.56,30.68965,1180,1186,0.002535926,0,"water"
33.69408,-98.38953,12.54736,23.19392,45.23775,648.5486,8.56,30.68507,1176,1182,0.002544529,0,"water"
33.69415,-98.38945,12.5476,23.7157,45.26242,648.6766,8.56,30.68047,1180,1192,0.005059022,0,"water"
33.69421,-98.38937,12.54783,24.20199,45.45228,648.8071,8.56,30.67697,1180,1176,-0.001697793,0,"water"
33.69427,-98.3893,12.54806,24.60287,45.64248,648.9008,8.56,30.67165,1180,1174,-0.002548853,0,"water"
33.69434,-98.38923,12.54828,24.91722,45.54949,648.9925,8.56,30.66902,1182,1184,0.0008453085,0,"water"
33.69441,-98.38916,12.54849,25.22656,45.47969,649.1017,8.56,30.65983,1180,1176,-0.001697793,0,"water"
33.69448,-98.38909,12.54871,25.50212,45.59421,649.2178,8.56,30.64822,1180,1176,-0.001697793,0,"water"
33.69455,-98.38902,12.54892,25.72333,45.97802,649.3381,8.56,30.63716,1178,1172,-0.002553191,0,"water"
33.69462,-98.38895,12.54913,25.8738,46.58868,649.476,8.56,30.62964,1178,1186,0.003384095,0,"water"
33.69469,-98.38889,12.54934,26.02609,47.07012,649.6156,8.56,30.62938,1178,1174,-0.00170068,0,"water"
33.69476,-98.38883,12.54955,26.13798,47.31849,649.7656,8.56,30.62747,1192,1184,-0.003367003,0,"water"
33.69483,-98.38876,12.54976,26.22388,47.36858,649.9159,8.56,30.62154,1192,1184,-0.003367003,0,"water"
33.69491,-98.38869,12.54997,26.37527,47.39129,650.0168,8.56,30.61018,1170,1190,0.008474576,0,"water"
33.69498,-98.38863,12.55017,26.4603,47.33068,650.1137,8.56,30.6023,1188,1188,0,0,"water"
33.69505,-98.38856,12.55037,26.53261,47.34703,650.2102,8.56,30.59887,1188,1188,0,0,"water"
33.69512,-98.38849,12.55057,26.61029,47.48479,650.3069,8.56,30.59966,1186,1208,0.009189641,0,"water"
33.69519,-98.38842,12.55077,26.75346,47.71386,650.4023,8.56,30.59488,1186,1208,0.009189641,0,"water"
33.69526,-98.38836,12.55097,26.94792,47.87791,650.4991,8.56,30.58593,1188,1196,0.003355705,0,"water"
33.69533,-98.38829,12.55117,27.20957,47.93859,650.5959,8.56,30.57614,1194,1188,-0.002518892,0,"water"
33.69539,-98.38822,12.55137,27.5675,47.83599,650.6913,8.56,30.56898,1194,1200,0.002506266,0,"water"
33.69546,-98.38815,12.55157,27.92241,47.52898,650.786,8.56,30.56941,1198,1198,0,0,"water"
33.69553,-98.38807,12.55176,28.34416,47.18595,650.8507,8.56,30.56767,1192,1196,0.001675042,0,"water"
33.69559,-98.38799,12.55196,28.82769,46.82875,650.8802,8.56,30.56302,1202,1204,0.0008312552,0,"water"
33.69566,-98.38792,12.55215,29.2346,46.49192,650.8351,8.56,30.55851,1200,1206,0.002493766,0,"water"
33.69572,-98.38784,12.55233,29.56101,46.28657,650.7764,8.56,30.55399,1202,1190,-0.005016722,0,"water"
33.69579,-98.38776,12.55252,29.8235,46.2068,650.7062,8.56,30.55013,1186,1186,0,0,"water"
33.69585,-98.38768,12.5527,30.02098,46.39002,650.6184,8.56,30.55123,1186,1192,0.002523129,0,"water"
33.69591,-98.3876,12.55289,30.17897,46.63444,650.5175,8.56,30.55035,1188,1208,0.008347245,0,"water"
33.69597,-98.38752,12.55307,30.30508,46.88998,650.4023,8.56,30.54799,1180,1210,0.0125523,0,"water"
33.69603,-98.38745,12.55324,30.36799,46.80715,650.224,8.56,30.5438,1188,1208,0.008347245,0,"water"
33.69609,-98.38737,12.55342,30.46268,46.54405,650.0236,8.56,30.54062,1194,1196,0.0008368201,0,"water"
33.69616,-98.38729,12.5536,30.59032,46.09413,649.8002,8.56,30.53849,1198,1180,-0.007569386,0,"water"
33.69621,-98.38721,12.55377,30.48204,45.53116,649.4589,8.56,30.52948,1190,1166,-0.01018676,0,"water"
33.69627,-98.38713,12.55395,30.35375,45.03691,649.056,8.56,30.52179,1190,1166,-0.01018676,0,"water"
33.69634,-98.38705,12.55413,30.22426,44.68298,648.5597,8.56,30.51748,1174,1154,-0.008591065,0,"water"
33.6964,-98.38698,12.55431,30.2,44.44418,647.9923,8.56,30.51322,1164,1126,-0.01659389,0,"water"
33.69647,-98.3869,12.55449,30.2,44.17613,647.4215,8.56,30.50897,1162,1110,-0.02288732,0,"water"
33.69653,-98.38683,12.55466,30.2,43.73358,646.8908,8.56,30.50472,1160,1112,-0.02112676,0,"water"
33.69659,-98.38675,12.55484,30.2,43.27312,646.4781,8.56,30.50044,1164,1096,-0.0300885,0,"water"
33.69666,-98.38667,12.55502,30.19219,42.83875,646.112,8.56,30.49615,1154,1076,-0.03497758,0,"water"
33.69672,-98.3866,12.5552,30.12871,42.65254,645.6677,8.56,30.49191,1154,1076,-0.03497758,0,"water"
33.69679,-98.38653,12.55538,30.1,42.54778,645.1906,8.56,30.48765,1146,1060,-0.03898459,0,"water"
33.69686,-98.38645,12.55555,30.1,42.51025,644.6866,8.56,30.48336,1146,1046,-0.04562044,0,"water"
33.69692,-98.38638,12.55573,30.1,42.3202,643.9623,8.56,30.47909,1132,1046,-0.03948577,0,"water"
33.69699,-98.38631,12.55591,30.1,41.94404,643.2511,8.56,30.4748,1162,1040,-0.05540418,0,"water"
33.69706,-98.38625,12.55609,30.1,41.32448,642.559,8.56,30.47047,1136,1042,-0.04315886,0,"water"
33.69713,-98.38618,12.55627,30.1,40.73387,641.9066,8.564727,30.47095,1146,1036,-0.05041247,0,"water"
33.6972,-98.38611,12.55645,30.1,40.20683,641.2944,8.570745,30.47098,1136,1018,-0.0547818,0,"water"
33.69727,-98.38604,12.55663,30.1,39.80701,640.757,8.578269,30.46883,1136,1020,-0.05380334,0,"water"
33.69734,-98.38598,12.5568,30.1,39.3683,640.2941,8.581655,30.46502,1152,1011,-0.06518724,0,"water"
33.69742,-98.38591,12.55698,30.11404,38.85735,639.8377,8.582631,30.46237,1150,1010,-0.06481481,0,"water"
33.69749,-98.38584,12.55716,30.17808,38.13044,639.3253,8.579429,30.46557,1134,998,-0.06378987,0,"water"
33.69756,-98.38578,12.55734,30.2,37.40289,638.9002,8.574864,30.46875,1118,975,-0.06832298,0,"water"
33.69764,-98.38572,12.55751,30.2,36.70774,638.5259,8.570415,30.47167,1114,958,-0.07528958,0,"water"
33.69771,-98.38565,12.55769,30.2,36.40032,638.2164,8.575752,30.47167,1114,940,-0.08471276,0,"water"
33.69778,-98.38559,12.55787,30.23308,36.15685,637.9289,8.582192,30.46781,1116,972,-0.06896552,0,"water"
33.69785,-98.38552,12.55805,30.29712,35.97325,637.662,8.589664,30.46034,1114,968,-0.07012488,0,"water"
33.69792,-98.38546,12.55823,30.3,35.55243,637.2581,8.592063,30.45794,1106,957,-0.07222492,0,"water"
33.698,-98.3854,12.55841,30.3,35.01526,636.755,8.594205,30.45798,1112,954,-0.07647628,0,"water"
33.69807,-98.38534,12.55858,30.3,34.32784,636.1195,8.596324,30.46116,1096,960,-0.06614786,0,"water"
33.69815,-98.38528,12.55876,30.3,33.68887,635.4192,8.598477,30.46167,1092,922,-0.08440914,0,"water"
33.69822,-98.38521,12.55894,30.3,33.09514,634.7529,8.600618,30.45951,1098,918,-0.08928571,0,"water"
33.69829,-98.38515,12.55912,30.3,32.58717,634.1978,8.602712,30.45217,1108,912,-0.0970297,0,"water"
33.69836,-98.38508,12.55929,30.3,32.05583,633.823,8.604836,30.4485,1102,901,-0.1003495,0,"water"
33.69844,-98.38502,12.55947,30.06021,31.51866,633.5667,8.606974,30.44636,1094,870,-0.114053,0,"water"
33.69851,-98.38496,12.55965,28.37546,31.00567,633.5667,8.609134,30.4442,1094,870,-0.114053,0,"water"
33.69858,-98.38489,12.55984,26.75964,30.5322,633.553,8.61477,30.44197,1086,879,-0.1053435,0,"water"
33.69718,-98.38938,12.59017,22.90828,41.86834,647.4262,8.584862,30.48103,1168,1118,-0.02187227,0,"water"
33.69723,-98.38929,12.59041,23.28965,41.21228,646.8277,8.576135,30.48088,1168,1112,-0.0245614,0,"water"
33.69728,-98.38921,12.59064,23.56395,40.64533,646.1722,8.568934,30.47947,1170,1114,-0.02451839,0,"water"
33.69733,-98.38912,12.59087,23.71434,40.27564,645.4828,8.567384,30.47881,1164,1088,-0.03374778,0,"water"
33.69739,-98.38904,12.5911,23.79536,40.16627,644.7266,8.571435,30.48151,1148,1050,-0.04458599,0,"water"
33.69744,-98.38895,12.59132,23.87365,40.36008,643.9223,8.577804,30.48657,1148,1050,-0.04458599,0,"water"
33.6975,-98.38887,12.59154,23.95375,40.50602,643.1215,8.58,30.49013,1138,1056,-0.03737466,0,"water"
33.69756,-98.38879,12.59176,24.0696,40.43021,642.4173,8.58,30.49399,1136,1038,-0.0450782,0,"water"
33.69762,-98.38871,12.59199,24.2,40.08447,641.8922,8.58,30.49886,1152,1040,-0.05109489,0,"water"
33.69769,-98.38863,12.59221,24.2,39.65397,641.5952,8.58,30.50156,1136,1030,-0.04893813,0,"water"
33.69775,-98.38855,12.59243,24.27613,39.22555,641.2026,8.58,30.50674,1128,1034,-0.04347826,0,"water"
33.69781,-98.38848,12.59265,24.41047,38.74132,640.7795,8.58,30.50557,1136,1019,-0.05429234,0,"water"
33.69788,-98.38841,12.59288,24.5,38.18496,640.2814,8.58293,30.5045,1138,996,-0.06654171,0,"water"
33.69795,-98.38835,12.5931,24.5,37.58375,639.7107,8.590188,30.5072,1104,1000,-0.04942966,0,"water"
33.69803,-98.38827,12.59332,24.5,37.0541,639.1824,8.599434,30.50984,1118,990,-0.06072106,0,"water"
33.6981,-98.38821,12.59354,24.42626,36.8791,638.6215,8.602458,30.51246,1110,996,-0.05413105,0,"water"
33.69817,-98.38815,12.59376,24.4,36.80741,638.0237,8.600718,30.51508,1130,992,-0.06503299,0,"water"
33.69825,-98.38809,12.59397,24.36915,36.67934,637.4443,8.598333,30.5177,1106,988,-0.05635148,0,"water"
33.69832,-98.38802,12.59419,24.3,36.36827,636.9139,8.599489,30.52116,1126,979,-0.06983373,0,"water"
33.69839,-98.38797,12.59442,24.3,35.81057,636.3341,8.609153,30.53082,1106,968,-0.06653809,0,"water"
33.69847,-98.3879,12.59465,24.3,35.047,635.9805,8.612422,30.53651,1096,958,-0.06718598,0,"water"
33.69854,-98.38784,12.59487,23.82238,34.15212,635.7252,8.615102,30.5401,1110,951,-0.07714702,0,"water"
33.69862,-98.38778,12.5951,23.229,33.23922,635.4461,8.617807,30.54395,1110,951,-0.07714702,0,"water"
33.69869,-98.38772,12.59532,22.88352,32.40771,635.0154,8.620549,30.54888,1090,924,-0.08242304,0,"water"
33.69876,-98.38766,12.59556,22.8,31.68735,634.3208,8.62338,30.55176,1096,918,-0.08838133,0,"water"
33.69884,-98.38759,12.59579,22.8,31.2369,633.5816,8.62617,30.55734,1080,896,-0.09311741,0,"water"
33.69891,-98.38753,12.59602,23.00632,30.95379,632.9342,8.628959,30.56063,1098,899,-0.09964947,0,"water"
33.69898,-98.38746,12.59626,23.25615,30.75583,632.4831,8.636073,30.56514,1100,886,-0.1077543,0,"water"
33.69905,-98.38739,12.59649,23.4,30.56262,632.2001,8.644045,30.56952,1088,894,-0.09788093,0,"water"
33.69912,-98.38732,12.59672,23.41976,30.28529,632.0105,8.648992,30.57299,1098,894,-0.1024096,0,"water"
33.69919,-98.38726,12.59695,23.49175,29.84693,631.8427,8.65185,30.57842,1078,876,-0.1033777,0,"water"
33.69926,-98.38718,12.59718,23.2467,29.45895,631.6248,8.657295,30.58115,1082,880,-0.1029562,0,"water"
33.69933,-98.38711,12.59741,22.36948,29.11738,631.318,8.654872,30.59205,1080,863,-0.111683,0,"water"
33.69939,-98.38704,12.59766,21.32812,28.80516,631.0694,8.6552,30.6004,1068,874,-0.09989701,0,"water"
33.69945,-98.38696,12.59791,20.38326,28.44419,630.8586,8.65821,30.60642,1070,858,-0.1099585,0,"water"
33.69952,-98.38689,12.59817,19.57626,28.04317,630.6321,8.664721,30.60932,1070,858,-0.1099585,0,"water"
33.69958,-98.38681,12.59844,18.76059,27.73018,630.345,8.674181,30.60959,1068,854,-0.1113424,0,"water"
33.69964,-98.38673,12.59872,18.04476,27.57828,630.052,8.676392,30.61749,1080,853,-0.117434,0,"water"
33.69971,-98.38666,12.59901,17.54485,27.52682,629.9287,8.674751,30.6295,1080,853,-0.117434,0,"water"
33.69977,-98.38658,12.5993,16.90608,27.48204,629.949,8.6783,30.6366,1052,831,-0.1173659,0,"water"
33.69983,-98.3865,12.59962,16.78516,27.36458,630,8.682057,30.64412,1050,844,-0.1087645,0,"water"
33.69989,-98.38642,12.59994,17.13594,27.08574,629.9345,8.685955,30.65191,1048,838,-0.1113468,0,"water"
33.69996,-98.38634,12.60027,17.39621,26.71927,629.8676,8.689937,30.65987,1048,838,-0.1113468,0,"water"
33.70002,-98.38627,12.60059,17.72282,26.54276,629.8148,8.692763,30.66743,1056,828,-0.1210191,0,"water"
33.70008,-98.38619,12.60089,18.008,26.52861,629.7604,8.688333,30.67477,1058,828,-0.1219512,0,"water"
33.70014,-98.38611,12.60119,18.54822,26.42762,629.5525,8.691792,30.68198,1050,808,-0.1302476,0,"water"
33.7002,-98.38603,12.60149,19.12613,26.15484,629.3812,8.701256,30.69232,1056,822,-0.1246006,0,"water"
33.70027,-98.38596,12.60179,19.67395,25.86672,629.379,8.701159,30.70602,1054,820,-0.1248666,0,"water"
33.70033,-98.38587,12.60207,20.03218,25.78519,629.4608,8.698333,30.71093,1056,819,-0.1264,0,"water"
33.70039,-98.3858,12.60234,20.24199,25.99158,629.5027,8.703232,30.7128,1052,821,-0.1233316,0,"water"
33.70045,-98.38572,12.60261,20.41438,26.30946,629.4579,8.711271,30.72239,1046,816,-0.1235231,0,"water"
33.70051,-98.38564,12.60287,20.63244,26.50275,629.4059,8.711711,30.73491,1062,827,-0.1244044,0,"water"
33.70058,-98.38556,12.60313,20.75401,26.52507,629.3653,8.708333,30.74122,1054,840,-0.1129884,0,"water"
33.70063,-98.38548,12.60339,20.91901,26.44576,629.3104,8.710551,30.73968,1062,826,-0.125,0,"water"
33.7007,-98.3854,12.60365,21.0251,26.3437,629.2749,8.720418,30.73875,1052,846,-0.1085353,0,"water"
33.70076,-98.38533,12.60391,21.2061,26.23992,629.2197,8.723028,30.74208,1056,838,-0.1151003,0,"water"
33.70082,-98.38525,12.60417,21.29964,26.03412,629.2665,8.718351,30.74831,1056,813,-0.1300161,0,"water"
33.70089,-98.38517,12.60443,21.39318,25.78329,629.3133,8.710568,30.75144,1058,830,-0.1207627,0,"water"
33.70095,-98.38509,12.60467,21.4,25.79959,629.3167,8.71,30.7572,1076,827,-0.130846,0,"water"
33.70101,-98.38502,12.60493,21.4,25.93625,629.2286,8.71629,30.76085,1054,828,-0.120085,0,"water"
33.70108,-98.38494,12.60518,21.46571,26.05938,629.1781,8.725999,30.76605,1046,836,-0.1115834,0,"water"
33.70114,-98.38487,12.60543,21.5,26.0131,629.1947,8.731864,30.7702,1050,816,-0.1254019,0,"water"
33.70121,-98.38479,12.60568,21.5,25.84074,629.255,8.731036,30.77473,1054,841,-0.1124011,0,"water"
33.70128,-98.38472,12.60593,21.5,25.66743,629.3,8.725276,30.77956,1038,848,-0.1007423,0,"water"
33.70134,-98.38465,12.60619,21.5,25.49709,629.3,8.72,30.78361,1046,834,-0.112766,0,"water"
33.70141,-98.38457,12.60644,21.5,25.25559,629.3,8.72,30.78899,1056,834,-0.1174603,0,"water"
33.70148,-98.3845,12.60669,21.5,25.04775,629.2925,8.72,30.79227,1058,834,-0.1183932,0,"water"
33.70154,-98.38443,12.60694,21.5,24.92355,629.2168,8.72,30.79832,1060,827,-0.1234764,0,"water"
33.7016,-98.38435,12.60719,21.5,25.00197,629.1128,8.72,30.8013,1052,828,-0.1191489,0,"water"
33.70167,-98.38428,12.60745,21.5,25.16461,629.073,8.72,30.80708,1052,828,-0.1191489,0,"water"
33.70174,-98.38421,12.60769,21.5694,25.29832,629.0435,8.72,30.81065,1050,834,-0.1146497,0,"water"
33.70181,-98.38414,12.60794,21.6,25.34267,629.0133,8.725005,30.82068,1046,818,-0.1223176,0,"water"
33.70187,-98.38407,12.60819,21.64953,25.32022,628.9835,8.734111,30.82997,1036,820,-0.1163793,0,"water"
33.70194,-98.38399,12.60844,21.7,25.22854,628.9858,8.741273,30.83588,1032,825,-0.1114701,0,"water"
33.70201,-98.38392,12.60869,21.75599,25.03621,629.0167,8.741933,30.84187,1046,817,-0.12292,0,"water"
33.70207,-98.38385,12.60893,21.96317,24.79236,628.9983,8.737017,30.84772,1038,818,-0.1185345,0,"water"
33.70213,-98.38377,12.60918,22.31994,24.62581,628.8983,8.73,30.85366,1028,824,-0.1101512,0,"water"
33.7022,-98.38369,12.60943,22.67808,24.76011,628.8685,8.73,30.85963,1036,819,-0.1169811,0,"water"
33.70226,-98.38361,12.60967,23.02313,25.16551,628.9071,8.73,30.85865,1044,811,-0.1256065,0,"water"
33.70232,-98.38352,12.60991,23.23359,25.44703,628.9723,8.73,30.86056,1042,809,-0.1258779,0,"water"
33.70237,-98.38344,12.61014,23.4519,25.51722,629,8.73,30.86926,1038,819,-0.1179321,0,"water"
33.70242,-98.38335,12.61037,23.70106,25.45738,629,8.73,30.87891,1040,818,-0.1194833,0,"water"
33.70247,-98.38326,12.6106,23.91753,25.3991,629,8.73,30.8845,1042,812,-0.1240561,0,"water"
33.70252,-98.38317,12.61084,24.00199,25.47431,629,8.73,30.89007,1044,817,-0.1219774,0,"water"
33.70256,-98.38307,12.61106,24.16192,25.55295,629,8.73,30.8954,1034,800,-0.12759,0,"water"
33.7026,-98.38298,12.61128,24.26132,25.494,629,8.73,30.90587,1040,806,-0.1267606,0,"water"
33.70264,-98.38288,12.6115,24.3,25.36255,629,8.73,30.91576,1038,810,-0.1233766,0,"water"
33.70268,-98.38279,12.61172,24.3203,25.23081,629,8.73,30.92133,1044,818,-0.1213749,0,"water"
33.70272,-98.38269,12.61195,24.39819,25.18221,629,8.73,30.92012,1038,803,-0.127648,0,"water"
33.70276,-98.38259,12.61217,24.31771,25.20636,629,8.73,30.92549,1030,792,-0.1306257,0,"water"
33.7028,-98.3825,12.61239,24.3,25.22721,629,8.73,30.93599,1038,814,-0.1209503,0,"water"
33.70284,-98.3824,12.61262,24.42424,25.28705,629,8.73,30.94926,1054,807,-0.1327243,0,"water"
33.70287,-98.38229,12.61283,24.69904,25.38804,629,8.73,30.96198,1042,814,-0.1228448,0,"water"
33.7029,-98.38219,12.61305,25.08454,25.50369,629,8.73,30.96969,1050,824,-0.1205977,0,"water"
33.70294,-98.38209,12.61326,25.39931,25.53452,629,8.73,30.97125,1050,812,-0.1278195,0,"water"
33.70298,-98.38199,12.61348,25.60328,25.46845,629,8.73,30.97081,1050,812,-0.1278195,0,"water"
33.70301,-98.38189,12.61369,25.7,25.33203,629,8.73,30.97188,1052,808,-0.1311828,0,"water"
33.70304,-98.38179,12.6139,25.71017,25.15892,629,8.73,30.97743,1052,819,-0.1245323,0,"water"
33.70307,-98.3817,12.61411,25.85782,25.09495,629,8.73,30.98851,1040,816,-0.1206897,0,"water"
33.70311,-98.3816,12.61431,25.95273,25.09952,629,8.73,30.99694,1056,820,-0.1257996,0,"water"
33.70314,-98.38149,12.61452,26,25.12789,629,8.73,31.00123,1052,809,-0.130575,0,"water"
33.70317,-98.38139,12.61472,26,25.14982,629,8.73,31.00001,1054,819,-0.1254672,0,"water"
33.70321,-98.38129,12.61493,26,25.09141,629,8.73,31.00499,1052,822,-0.1227321,0,"water"
33.70324,-98.38119,12.61514,26.05078,25.10044,629.0423,8.73,31.01429,1052,832,-0.1167728,0,"water"
33.70327,-98.3811,12.61535,26.1,25.1932,629.1142,8.73,31.02432,1064,822,-0.1283139,0,"water"
33.70331,-98.381,12.61556,26.1,25.37404,629.2004,8.73,31.03165,1052,836,-0.1144068,0,"water"
33.70335,-98.3809,12.61576,26.1,25.42081,629.225,8.73,31.03042,1064,820,-0.1295117,0,"water"
33.70338,-98.3808,12.61597,26.14824,25.31285,629.2092,8.73402,31.03322,1056,830,-0.1198303,0,"water"
33.70342,-98.3807,12.61617,26.2,25.11078,629.1651,8.740883,31.03813,1056,830,-0.1198303,0,"water"
33.70347,-98.3806,12.61638,26.2,24.87294,629.1025,8.749646,31.04313,1066,838,-0.1197479,0,"water"
33.70351,-98.38051,12.61659,26.2,24.75784,629.1,8.75237,31.04807,1060,843,-0.1140305,0,"water"
33.70356,-98.38042,12.61679,26.2,24.65996,629.1,8.751071,31.04924,1064,832,-0.1223629,0,"water"
33.7036,-98.38032,12.617,26.21961,24.56391,629.1,8.746699,31.04899,1070,831,-0.1257233,0,"water"
33.70365,-98.38023,12.61721,26.29472,24.45125,629.1,8.74044,31.05149,1068,821,-0.130757,0,"water"
33.70369,-98.38014,12.61741,26.3,24.35261,629.1574,8.74,31.05626,1054,818,-0.1260684,0,"water"
33.70374,-98.38004,12.61762,26.3,24.34609,629.2335,8.74,31.05977,1064,832,-0.1223629,0,"water"
33.70378,-98.37995,12.61782,26.3,24.41267,629.2917,8.74,31.06277,1064,832,-0.1223629,0,"water"
33.70382,-98.37986,12.61802,26.3,24.5035,629.2559,8.74,31.06755,1070,819,-0.1328745,0,"water"
33.70387,-98.37976,12.61823,26.36202,24.58759,629.1466,8.74,31.06523,1068,816,-0.133758,0,"water"
33.70391,-98.37967,12.61843,26.4,24.62168,629.0417,8.74,31.06155,1072,817,-0.1349921,0,"water"
33.70396,-98.37958,12.61864,26.505,24.60346,628.9711,8.74,31.05833,1056,832,-0.1186441,0,"water"
33.70401,-98.37948,12.61884,27.38229,24.57665,629.0076,8.74,31.05833,1028,730,-0.1695108,0,"water"
33.70405,-98.37939,12.61904,27.81161,24.51005,629.0608,8.74,31.0645,888,650,-0.1547464,0,"water"
33.70409,-98.3793,12.61923,28.06849,24.3954,629.1,8.74,31.07076,870,654,-0.1417323,0,"water"
33.70414,-98.3792,12.61942,28.27565,24.21011,629.1,8.74,31.07306,858,670,-0.1230366,0,"water"
33.70418,-98.37911,12.61961,28.41964,24.10558,629.1,8.74,31.07034,1021,808,-0.1164571,0,"water"
33.70423,-98.37901,12.6198,28.52812,24.1128,629.1,8.74,31.06599,1042,806,-0.1277056,0,"water"
